1000,100,10,w/ repair,1.6,8,0,100,NaN,NaN
1000,100,10,w/ repair,1.6,8,7222,99,19.941153,1.9941151
1000,100,10,w/ repair,1.6,8,11508,99,19.921534,1.9921534
1000,100,10,w/ repair,1.6,8,21375,98,20.00304,2.0003042
1000,100,10,w/ repair,1.6,8,23080,98,20.013865,2.0013864
1000,100,10,w/ repair,1.6,8,26965,97,20.0224,2.00224
1000,100,10,w/ repair,1.6,8,34894,97,19.988708,1.998871
1000,100,10,w/ repair,1.6,8,38884,96,19.969679,1.9969678
1000,100,10,w/ repair,1.6,8,42266,95,20.011168,2.0011168
1000,100,10,w/ repair,1.6,8,45592,94,20.003443,2.0003443
1000,100,10,w/ repair,1.6,8,45592,93,20.003443,2.0003443
1000,100,10,w/ repair,1.6,8,45592,92,20.003443,2.0003443
1000,100,10,w/ repair,1.6,8,46885,92,19.986052,1.9986053
1000,100,10,w/ repair,1.6,8,47510,91,19.972826,1.9972827
1000,100,10,w/ repair,1.6,8,52973,90,19.95175,1.995175
1000,100,10,w/ repair,1.6,8,52973,89,19.95175,1.995175
1000,100,10,w/ repair,1.6,8,59453,89,19.965553,1.9965552
1000,100,10,w/ repair,1.6,8,63867,88,19.988539,1.9988539
1000,100,10,w/ repair,1.6,8,72195,88,19.991274,1.9991273
1000,100,10,w/ repair,1.6,8,84582,87,19.979109,1.997911
1000,100,10,w/ repair,1.6,8,85046,87,19.979788,1.9979788
1000,100,10,w/ repair,1.6,8,91076,86,19.9833,1.9983299
1000,100,10,w/ repair,1.6,8,95978,85,19.97516,1.9975162
1000,100,10,w/ repair,1.6,8,98177,85,19.980972,1.9980973
1000,100,10,w/ repair,1.6,8,99029,84,19.982237,1.9982238
1000,100,10,w/ repair,1.6,8,110593,83,19.98263,1.998263
1000,100,10,w/ repair,1.6,8,112046,83,19.980526,1.9980526
1000,100,10,w/ repair,1.6,8,116645,82,19.983797,1.9983796
1000,100,10,w/ repair,1.6,8,126015,82,19.992573,1.9992573
1000,100,10,w/ repair,1.6,8,131887,81,20.002882,2.0002882
1000,100,10,w/ repair,1.6,8,140145,81,20.005194,2.0005195
1000,100,10,w/ repair,1.6,8,149690,80,20.01984,2.0019841
1000,100,10,w/ repair,1.6,8,154325,80,20.02553,2.002553
1000,100,10,w/ repair,1.6,8,167268,79,20.013506,2.0013504
1000,100,10,w/ repair,1.6,8,168877,79,20.014313,2.0014312
1000,100,10,w/ repair,1.6,8,171894,78,20.021002,2.0021
1000,100,10,w/ repair,1.6,8,172964,77,20.021618,2.0021617
1000,100,10,w/ repair,1.6,8,181748,76,20.031076,2.0031075
1000,100,10,w/ repair,1.6,8,183417,76,20.030592,2.0030591
1000,100,10,w/ repair,1.6,8,190539,75,20.015955,2.0015955
1000,100,10,w/ repair,1.6,8,198761,75,20.015772,2.0015771
1000,100,10,w/ repair,1.6,8,200822,74,20.020868,2.002087
1000,100,10,w/ repair,1.6,8,213838,74,20.020666,2.0020666
1000,100,10,w/ repair,1.6,8,215672,73,20.02227,2.002227
1000,100,10,w/ repair,1.6,8,221787,72,20.031765,2.0031765
1000,100,10,w/ repair,1.6,8,229374,72,20.030727,2.0030725
1000,100,10,w/ repair,1.6,8,230875,71,20.030016,2.0030017
1000,100,10,w/ repair,1.6,8,243823,70,20.02708,2.002708
1000,100,10,w/ repair,1.6,8,245092,70,20.028389,2.0028389
1000,100,10,w/ repair,1.6,8,261375,70,20.027723,2.0027723
1000,100,10,w/ repair,1.6,8,264151,69,20.020847,2.0020847
1000,100,10,w/ repair,1.6,8,264151,68,20.020847,2.0020847
1000,100,10,w/ repair,1.6,8,267579,67,20.018637,2.0018637
1000,100,10,w/ repair,1.6,8,267579,66,20.018637,2.0018637
1000,100,10,w/ repair,1.6,8,271508,65,20.015297,2.0015295
1000,100,10,w/ repair,1.6,8,277507,64,20.017744,2.0017743
1000,100,10,w/ repair,1.6,8,278089,64,20.018501,2.0018501
1000,100,10,w/ repair,1.6,8,282602,63,20.01401,2.001401
1000,100,10,w/ repair,1.6,8,283772,62,20.014727,2.0014727
1000,100,10,w/ repair,1.6,8,287844,61,20.013458,2.0013459
1000,100,10,w/ repair,1.6,8,296108,61,20.01047,2.0010467
1000,100,10,w/ repair,1.6,8,301754,60,20.016901,2.0016901
1000,100,10,w/ repair,1.6,8,314351,60,20.017338,2.0017338
1000,100,10,w/ repair,1.6,8,333505,60,20.012201,2.00122
1000,100,10,w/ repair,1.6,8,349498,59,20.013096,2.0013096
1000,100,10,w/ repair,1.6,8,352032,59,20.012774,2.0012774
1000,100,10,w/ repair,1.6,8,370868,59,20.013067,2.0013065
1000,100,10,w/ repair,1.6,8,373716,58,20.010653,2.0010653
1000,100,10,w/ repair,1.6,8,381009,57,20.008375,2.0008376
1000,100,10,w/ repair,1.6,8,389898,57,20.012945,2.0012944
1000,100,10,w/ repair,1.6,8,409903,57,20.003782,2.0003784
1000,100,10,w/ repair,1.6,8,417591,56,19.99892,1.9998921
1000,100,10,w/ repair,1.6,8,421067,55,19.998964,1.9998965
1000,100,10,w/ repair,1.6,8,429510,55,19.999022,1.9999024
1000,100,10,w/ repair,1.6,8,432295,54,20.003302,2.0003302
1000,100,10,w/ repair,1.6,8,432295,53,20.003302,2.0003302
1000,100,10,w/ repair,1.6,8,450321,53,20.002218,2.0002217
1000,100,10,w/ repair,1.6,8,470988,53,20.002491,2.000249
1000,100,10,w/ repair,1.6,8,475871,52,19.997023,1.9997023
1000,100,10,w/ repair,1.6,8,491846,52,20.000566,2.0000567
1000,100,10,w/ repair,1.6,8,513126,52,20.00198,2.000198
1000,100,10,w/ repair,1.6,8,517903,51,19.99872,1.999872
1000,100,10,w/ repair,1.6,8,528123,50,19.99962,1.9999621
1000,100,10,w/ repair,1.6,8,534575,50,19.996181,1.999618
1000,100,10,w/ repair,1.6,8,556529,50,19.998608,1.9998606
1000,100,10,w/ repair,1.6,8,574034,49,20.006094,2.0006094
1000,100,10,w/ repair,1.6,8,577438,49,20.006258,2.0006258
1000,100,10,w/ repair,1.6,8,589715,48,20.006205,2.0006204
1000,100,10,w/ repair,1.6,8,599697,48,20.007446,2.0007448
1000,100,10,w/ repair,1.6,8,606632,47,20.010365,2.0010364
1000,100,10,w/ repair,1.6,8,616499,46,20.009783,2.0009782
1000,100,10,w/ repair,1.6,8,622148,46,20.010975,2.0010974
1000,100,10,w/ repair,1.6,8,639072,45,20.012812,2.001281
1000,100,10,w/ repair,1.6,8,645636,45,20.014475,2.0014474
1000,100,10,w/ repair,1.6,8,661258,44,20.014475,2.0014477
1000,100,10,w/ repair,1.6,8,669351,44,20.01884,2.001884
1000,100,10,w/ repair,1.6,8,693703,44,20.02548,2.002548
1000,100,10,w/ repair,1.6,8,701960,43,20.027058,2.0027058
1000,100,10,w/ repair,1.6,8,701960,42,20.027058,2.0027058
1000,100,10,w/ repair,1.6,8,708221,41,20.026442,2.002644
1000,100,10,w/ repair,1.6,8,715206,40,20.025747,2.002575
1000,100,10,w/ repair,1.6,8,719400,40,20.025335,2.0025334
1000,100,10,w/ repair,1.6,8,719797,39,20.024473,2.0024474
1000,100,10,w/ repair,1.6,8,747126,39,20.023687,2.002369
1000,100,10,w/ repair,1.6,8,753791,38,20.023165,2.0023165
1000,100,10,w/ repair,1.6,8,774881,38,20.021782,2.0021784
1000,100,10,w/ repair,1.6,8,779331,37,20.022375,2.0022373
1000,100,10,w/ repair,1.6,8,802809,37,20.022614,2.0022614
1000,100,10,w/ repair,1.6,8,821943,36,20.023224,2.0023222
1000,100,10,w/ repair,1.6,8,830657,36,20.022346,2.0022347
1000,100,10,w/ repair,1.6,8,858290,35,20.019423,2.0019424
1000,100,10,w/ repair,1.6,8,859573,35,20.017948,2.001795
1000,100,10,w/ repair,1.6,8,869487,34,20.018341,2.0018342
1000,100,10,w/ repair,1.6,8,888957,34,20.017715,2.0017715
