1000,100,30,w/ repair,1.6,16,0,100,NaN,NaN
1000,100,30,w/ repair,1.6,16,10549,100,19.542137,1.9542135
1000,100,30,w/ repair,1.6,16,11899,99,19.79032,1.9790318
1000,100,30,w/ repair,1.6,16,20831,99,19.916374,1.9916375
1000,100,30,w/ repair,1.6,16,31037,99,19.999163,1.9999161
1000,100,30,w/ repair,1.6,16,41216,99,20.137253,2.0137253
1000,100,30,w/ repair,1.6,16,51474,99,20.130085,2.0130086
1000,100,30,w/ repair,1.6,16,62002,99,20.076885,2.0076883
1000,100,30,w/ repair,1.6,16,72374,99,20.049494,2.0049493
1000,100,30,w/ repair,1.6,16,82732,99,20.053642,2.0053644
1000,100,30,w/ repair,1.6,16,92898,99,20.114124,2.0114126
1000,100,30,w/ repair,1.6,16,103618,99,20.071234,2.0071232
1000,100,30,w/ repair,1.6,16,112911,98,20.07506,2.0075061
1000,100,30,w/ repair,1.6,16,114125,98,20.072508,2.0072508
1000,100,30,w/ repair,1.6,16,124813,98,20.104877,2.0104878
1000,100,30,w/ repair,1.6,16,135407,98,20.116922,2.011692
1000,100,30,w/ repair,1.6,16,146299,98,20.09609,2.0096092
1000,100,30,w/ repair,1.6,16,156954,98,20.095245,2.0095243
1000,100,30,w/ repair,1.6,16,167807,98,20.071653,2.0071654
1000,100,30,w/ repair,1.6,16,177718,97,20.08697,2.0086968
1000,100,30,w/ repair,1.6,16,178275,97,20.088846,2.0088847
1000,100,30,w/ repair,1.6,16,188875,97,20.103687,2.0103688
1000,100,30,w/ repair,1.6,16,198994,96,20.112059,2.011206
1000,100,30,w/ repair,1.6,16,199538,96,20.1104,2.01104
1000,100,30,w/ repair,1.6,16,210367,96,20.098063,2.0098062
1000,100,30,w/ repair,1.6,16,221419,96,20.081055,2.0081055
1000,100,30,w/ repair,1.6,16,231822,96,20.079557,2.0079556
1000,100,30,w/ repair,1.6,16,242664,96,20.07918,2.0079181
1000,100,30,w/ repair,1.6,16,247671,95,20.079222,2.0079222
1000,100,30,w/ repair,1.6,16,253445,95,20.071558,2.007156
1000,100,30,w/ repair,1.6,16,264182,95,20.08325,2.0083249
1000,100,30,w/ repair,1.6,16,274972,95,20.069763,2.0069764
1000,100,30,w/ repair,1.6,16,285611,95,20.07785,2.007785
1000,100,30,w/ repair,1.6,16,296109,95,20.08953,2.008953
1000,100,30,w/ repair,1.6,16,307246,95,20.068964,2.0068965
1000,100,30,w/ repair,1.6,16,310642,94,20.07314,2.0073137
1000,100,30,w/ repair,1.6,16,310642,93,20.07314,2.0073137
1000,100,30,w/ repair,1.6,16,317739,93,20.08585,2.008585
1000,100,30,w/ repair,1.6,16,328765,93,20.086409,2.0086408
1000,100,30,w/ repair,1.6,16,339175,93,20.105383,2.0105383
1000,100,30,w/ repair,1.6,16,350053,93,20.110384,2.0110383
1000,100,30,w/ repair,1.6,16,360967,93,20.104544,2.0104544
1000,100,30,w/ repair,1.6,16,363188,92,20.109056,2.0109057
1000,100,30,w/ repair,1.6,16,372012,92,20.105278,2.0105278
1000,100,30,w/ repair,1.6,16,383095,92,20.10292,2.010292
1000,100,30,w/ repair,1.6,16,383267,91,20.103111,2.010311
1000,100,30,w/ repair,1.6,16,389818,90,20.10157,2.010157
1000,100,30,w/ repair,1.6,16,394223,90,20.103632,2.010363
1000,100,30,w/ repair,1.6,16,405566,90,20.101112,2.0101113
1000,100,30,w/ repair,1.6,16,416791,90,20.103186,2.0103188
1000,100,30,w/ repair,1.6,16,428036,90,20.104671,2.0104673
1000,100,30,w/ repair,1.6,16,439291,90,20.099611,2.0099611
1000,100,30,w/ repair,1.6,16,451111,90,20.09353,2.0093532
1000,100,30,w/ repair,1.6,16,462715,90,20.094288,2.0094287
1000,100,30,w/ repair,1.6,16,474423,90,20.093454,2.0093453
1000,100,30,w/ repair,1.6,16,485906,90,20.090973,2.0090973
1000,100,30,w/ repair,1.6,16,497400,90,20.089195,2.0089197
1000,100,30,w/ repair,1.6,16,508875,90,20.087593,2.0087595
1000,100,30,w/ repair,1.6,16,520402,90,20.089354,2.0089355
1000,100,30,w/ repair,1.6,16,531892,90,20.087479,2.0087478
1000,100,30,w/ repair,1.6,16,543392,90,20.08678,2.008678
1000,100,30,w/ repair,1.6,16,554813,90,20.083254,2.0083253
1000,100,30,w/ repair,1.6,16,566407,90,20.07717,2.007717
1000,100,30,w/ repair,1.6,16,577975,90,20.07042,2.0070422
1000,100,30,w/ repair,1.6,16,589231,90,20.07074,2.0070739
1000,100,30,w/ repair,1.6,16,600438,90,20.07586,2.007586
1000,100,30,w/ repair,1.6,16,611469,90,20.081224,2.0081224
1000,100,30,w/ repair,1.6,16,622782,90,20.085032,2.0085032
1000,100,30,w/ repair,1.6,16,633973,90,20.084738,2.0084736
1000,100,30,w/ repair,1.6,16,645448,90,20.084757,2.0084758
1000,100,30,w/ repair,1.6,16,656861,90,20.075277,2.0075278
1000,100,30,w/ repair,1.6,16,668159,90,20.074331,2.007433
1000,100,30,w/ repair,1.6,16,679181,90,20.075487,2.0075488
